Year of Order Date,Quarter of Order Date,Month of Order Date,Day of Order Date,Final date,Sku,SKU Name,Brand Name,Canonical L1,Canonical L2,Canonical L3,Quantity,
2024,Q4,2,16,16-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Cleansers,Cleanser,23,
2024,Q4,2,16,16-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Cleansers,Face Wash & Cleanser,2,
2024,Q4,2,16,16-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Cleansers,Face Wash & Cleanser,137,
2024,Q4,2,16,16-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Skin,Toners,Toners Mists,61,
2024,Q4,2,16,16-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Makeup,Face,Makeup Remover,31,
2024,Q4,2,16,16-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Toners,Toners & Mists,1,
2024,Q4,2,16,16-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Sheet Masks,195,
2024,Q4,2,16,16-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,3,
2024,Q4,2,16,16-Feb-24,88018201,Spa Headband,Pure Care,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2024,Q4,2,17,17-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,2,
2024,Q4,2,17,17-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Sun Care,Face Sunscreen,3,
2024,Q4,2,17,17-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Moisturisers,Face Moisturizers,17,
2024,Q4,2,17,17-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Masks,Sheet Masks,292,
2024,Q4,2,17,17-Feb-24,88018201,Spa Headband,Pure Care,Skin,Masks,Sheet Masks,115,
2024,Q4,2,17,17-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Sun Care,Face Sunscreen,9,
2024,Q4,2,17,17-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Masks,Masks & Peels,14,
2024,Q4,2,17,17-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,2,
2024,Q4,2,17,17-Feb-24,88018201,Spa Headband,Pure Care,Makeup,Lips,Lip Tint,6,
2024,Q4,2,17,17-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Cleansers,Cleanser,15,
2024,Q4,2,17,17-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Cleansers,Cleanser,18,
2024,Q4,2,17,17-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Masks,Sheet Masks,34,
2024,Q4,2,17,17-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Cleansers,Cleanser,7,
2024,Q4,2,17,17-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Moisturizers,Serums & Essence,19,
2024,Q4,2,17,17-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Skin,Masks,Masks & Peels,21,
2024,Q4,2,17,17-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Masks,Sheet Masks,17,
2024,Q4,2,17,17-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,7,
2024,Q4,2,18,18-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks & Treatment,Sheetmask,25,
2024,Q4,2,18,18-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Skin Kits & Combos,Skin Combos,2,
2024,Q4,2,18,18-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Kits & Combos,Gift Sets,2,
2024,Q4,2,18,18-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,60,
2024,Q4,2,18,18-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Body Care,Lotions & Creams,42,
2024,Q4,2,18,18-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Cleansers,Cleanser,15,
2024,Q4,2,18,18-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Toners,Toners Mists,1,
2024,Q4,2,18,18-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Cleansers,Face Scrub,4,
2024,Q4,2,18,18-Feb-24,88018201,Spa Headband,Pure Care,Skin,Cleansers,Cleanser,5,
2024,Q4,2,18,18-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Masks,Sheet Masks,400,
2024,Q4,2,18,18-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Makeup,Eyes,Eye Brow Enhancers,1,
2024,Q4,2,19,19-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Moisturisers,Face Moisturizers,2,
2024,Q4,2,19,19-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,19,19-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Moisturizers,Serums & Essence,3,
2024,Q4,2,19,19-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Masks,Masks & Peels,12,
2024,Q4,2,19,19-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Masks,Masks & Peels,1,
2024,Q4,2,19,19-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Cleansers,Cleanser,44,
2024,Q4,2,19,19-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Masks,Sheet Masks,46,
2024,Q4,2,19,19-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Bath & Body,Hands & Feet,Hand Creams & Masks,4,
2024,Q4,2,19,19-Feb-24,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Masks,Sheet Masks,1,
2024,Q4,2,19,19-Feb-24,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Moisturizers,Serums & Essence,3,
2024,Q4,2,19,19-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2024,Q4,2,19,19-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Makeup,Face,Makeup Remover,4,
2024,Q4,2,19,19-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Sheet Masks,214,
2024,Q4,2,19,19-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturizers,Serums & Essence,15,
2024,Q4,2,19,19-Feb-24,88018290, Diary ,Glow Glisten,Skin,Cleansers,Scrubs & Exfoliators,3,
2024,Q4,2,19,19-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Moisturizers,Serums & Essence,2,
2024,Q4,2,20,20-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Masks & Treatment,Masks,4,
2024,Q4,2,20,20-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Cleansers,Face Wash,5,
2024,Q4,2,20,20-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Skin,Moisturisers,Face Moisturizers,5,
2024,Q4,2,20,20-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,1,
2024,Q4,2,20,20-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Moisturisers,Face Moisturizers,28,
2024,Q4,2,20,20-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Sun Care,Face Sunscreen,19,
2024,Q4,2,20,20-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,4,
2024,Q4,2,20,20-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Shop Toners & Mists,Toners & Mists,2,
2024,Q4,2,20,20-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,10,
2024,Q4,2,20,20-Feb-24,THEA0014,Carbon blackhead Mask,Glow Glisten,Skin,Masks,Sheet Masks,19,
2024,Q4,2,20,20-Feb-24,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Hands & Feet,Hand & Foot Masks,1,
2024,Q4,2,20,20-Feb-24,88018272,Shine & Glow Facial Kit,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,11,
2024,Q4,2,20,20-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Cleansers,Cleanser,11,
2024,Q4,2,20,20-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Skin,Body Care,Lotions & Creams,41,
2024,Q4,2,21,21-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Masks & Treatment,Sheetmask,4,
2024,Q4,2,21,21-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Skin,Eye Care,Eye Serums & Creams,2,
2024,Q4,2,21,21-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Skin,Moisturisers,Face Moisturizers,2,
2024,Q4,2,21,21-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Serums,Serums,8,
2024,Q4,2,21,21-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Toners & Mists,Toners,6,
2024,Q4,2,21,21-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Moisturisers,Face Moisturizers,6,
2024,Q4,2,21,21-Feb-24,88018201,Spa Headband,Pure Care,Skin,Skin Kits & Combos,Skin Combos,1,
2024,Q4,2,21,21-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Body Care,Lotions & Creams,8,
2024,Q4,2,21,21-Feb-24,88018201,Spa Headband,Pure Care,Skin,Shop Toners & Mists,Toners & Mists,8,
2024,Q4,2,21,21-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Sun Care,Face Sunscreen,29,
2024,Q4,2,21,21-Feb-24,88018225,Anti Ageing Kit,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,42,
2024,Q4,2,21,21-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,8,
2024,Q4,2,21,21-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Makeup,Lips,Lip Stain,1,
2024,Q4,2,21,21-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,5,
2024,Q4,2,21,21-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Moisturizers,Serums & Essence,7,
2024,Q4,2,22,22-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Moisturisers,Face Moisturizers,1,
2024,Q4,2,22,22-Feb-24,88018290, Diary ,Glow Glisten,Makeup,Eyes,Eye Brow Enhancers,5,
2024,Q4,2,22,22-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Cleansers,Scrubs & Exfoliators,11,
2024,Q4,2,22,22-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Makeup,Lips,Lip Tint,8,
2024,Q4,2,22,22-Feb-24,88018226, Towel - Scrunchie,Korean Essence,Skin,Masks,Sheet Masks,17,
2024,Q4,2,22,22-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Makeup,Lips,Lip Tint,4,
2024,Q4,2,22,22-Feb-24,88018294, Duet Gentle Cleanse,Korean Essence,Skin,Cleansers,Face Wash,125,
2024,Q4,2,22,22-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2024,Q4,2,22,22-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Masks,Sheet Masks,214,
2024,Q4,2,22,22-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,83,
2024,Q4,2,22,22-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,2,
2024,Q4,2,23,23-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Masks & Treatment,Sheetmask,35,
2024,Q4,2,23,23-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Skin Kits & Combos,Skin Combos,1,
2024,Q4,2,23,23-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,135,
2024,Q4,2,23,23-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,93,
2024,Q4,2,23,23-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Cleansers,Face Wash,4,
2024,Q4,2,23,23-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,37,
2024,Q4,2,23,23-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,45,
2024,Q4,2,23,23-Feb-24,88018220, Baby Face Smoothing Peel Off Mask,Pure Care,Skin,Cleansers,Cleanser,74,
2024,Q4,2,23,23-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Moisturizers,Serums & Essence,115,
2024,Q4,2,23,23-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,3,
2024,Q4,2,23,23-Feb-24,88018290, Diary ,Glow Glisten,Skin,Moisturizers,Face Moisturizer & Day Cream,7,
2024,Q4,2,23,23-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,3,
2024,Q4,2,23,23-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,3,
2024,Q4,2,23,23-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Masks,Sheet Masks,39,
2024,Q4,2,24,24-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Masks & Treatment,Masks,22,
2024,Q4,2,24,24-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Makeup,Eyes,Eye Brow Enhancers,1,
2024,Q4,2,24,24-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Masks & Treatment,Masks,2,
2024,Q4,2,24,24-Feb-24,88018214,Glycolic Bright Daily Foaming Face Cleanser With Glycolic Acid For Dull Skin,Korean Essence,Skin,Skin Kits & Combos,Skin Kits,3,
2024,Q4,2,24,24-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Masks & Peels,2,
2024,Q4,2,24,24-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Masks,Sheet Masks,23,
2024,Q4,2,24,24-Feb-24,THEA0040,Tote bag ,Essential Glow,Makeup,Eyes,Eye Brow Enhancers,1,
2024,Q4,2,24,24-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Sun Care,Face Sunscreen,20,
2024,Q4,2,24,24-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,24,24-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Moisturizers,Serums & Essence,3,
2024,Q4,2,24,24-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Cleansers,Face Wash,2,
2024,Q4,2,24,24-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,2,
2024,Q4,2,25,25-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Makeup,Lips,Lip Stain,11,
2024,Q4,2,25,25-Feb-24,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Masks & Treatment,Masks,6,
2024,Q4,2,25,25-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Toners & Mists,Toners,28,
2024,Q4,2,25,25-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Makeup,Tools & Brushes,Makeup Pouches,9,
2024,Q4,2,25,25-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Bath & Body,Hands & Feet,Foot Care,5,
2024,Q4,2,25,25-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Makeup,Lips,Lip Tint,21,
2024,Q4,2,25,25-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,5,
2024,Q4,2,25,25-Feb-24,88018213,Optimal Hydration Body Lotion With Hyaluronic Acid+Vitamin E,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,1,
2024,Q4,2,25,25-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Bath & Body,Hands & Feet,Hand Creams & Masks,2,
2024,Q4,2,25,25-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Cleansers,Cleanser,1,
2024,Q4,2,25,25-Feb-24,88018263,Serum-n-Cream 30ml,Essential Glow,Skin,Masks,Sheet Masks,184,
2024,Q4,2,25,25-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Toners,Toners & Mists,6,
2024,Q4,2,25,25-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Skin,Kits & Combos,Combos @ Nykaa,152,
2024,Q4,2,25,25-Feb-24,88018201,Spa Headband,Pure Care,Skin,Masks,Sheet Masks,73,
2024,Q4,2,26,26-Feb-24,88018207,Kojic Acid Face Serum With 1% Alpha Arbutin & Niacinamide,Korean Essence,Skin,Cleansers,Face Wash,142,
2024,Q4,2,26,26-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Shop Toners & Mists,Toners & Mists,6,
2024,Q4,2,26,26-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Sun Care,Face Sunscreen,66,
2024,Q4,2,26,26-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Makeup,Lips,Lip Tint,4,
2024,Q4,2,26,26-Feb-24,88018296,Korean Essentials Delicate Facial Cleanser,Korean Essence,Skin,Eye Care,Under Eye Cream & Serums,4,
2024,Q4,2,26,26-Feb-24,88018242,D-Tan Removal Coffee Clay Face Mask ,Korean Essence,Skin,Masks,Sheet Masks,16,
2024,Q4,2,26,26-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Moisturizers,Serums & Essence,2,
2024,Q4,2,26,26-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Eye Care,Eye Masks,1,
2024,Q4,2,26,26-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,20,
2024,Q4,2,26,26-Feb-24,88018206,Rice Cleansing Foam,Korean Essence,Skin,Moisturizers,Serums & Essence,1,
2024,Q4,2,26,26-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Masks,Sheet Masks,2,
2024,Q4,2,26,26-Feb-24,88018287, 3 Step Routine For Normal Skin,Korean Essence,Skin,Cleansers,Cleanser,23,
2024,Q4,2,26,26-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Skin,Sun Care,Face Sunscreen,1,
2024,Q4,2,26,26-Feb-24,88018202,Rice Facial Kit With Rice Water & Niacinamide For Glass Skin,Glow Glisten,Makeup,Lips,Lip Tint,22,
2024,Q4,2,26,26-Feb-24,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Kits & Combos,Combos @ Nykaa,131,
2024,Q4,2,26,26-Feb-24,88018237,Work-desk essentials,Essential Glow,Skin,Toners,Toners & Mists,6,
2024,Q4,2,26,26-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Sun Care,Face Sunscreen,9,
2024,Q4,2,26,26-Feb-24,88018265,Vitamin C Sleeping Mask,Korean Essence,Makeup,Lips,Lip Tint,3,
2024,Q4,2,26,26-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Makeup,Lips,Lip Tint,17,
2024,Q4,2,26,26-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Bath & Body,Hands & Feet,Hand Creams & Masks,3,
2024,Q4,2,27,27-Feb-24,88018239,Pure Care Double Cleanse,Pure Care,Skin,Toners & Mists,Toners,1,
2024,Q4,2,27,27-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,8,
2024,Q4,2,27,27-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Skin Kits & Combos,Skin Combos,1,
2024,Q4,2,27,27-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,57,
2024,Q4,2,27,27-Feb-24,88018251,Peach Milk Moisturizer ,Pure Care,Makeup,Lips,Lip Tint,6,
2024,Q4,2,27,27-Feb-24,88018205,Hyaluron Moisture Shampoo With Hyaluronic Acid,Korean Essence,Makeup,Lips,Lip Tint,9,
2024,Q4,2,27,27-Feb-24,88018283, Shampoo For Damaged Hair,Korean Essence,Skin,Sun Care,Face Sunscreen,6,
2024,Q4,2,27,27-Feb-24,88018287, 3 Step Routine For Normal Skin,Korean Essence,Bath & Body,Hands & Feet,Foot Care,7,
2024,Q4,2,27,27-Feb-24,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Makeup,Face,Makeup Remover,3,
2024,Q4,2,27,27-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Masks,Sheet Masks,9,
2024,Q4,2,27,27-Feb-24,88018299,Anti-Ageing Sleeping Mask Revitalize Skin texture,Korean Essence,Skin,Masks,Sheet Masks,34,
2024,Q4,2,28,28-Feb-24,88018201,Spa Headband,Pure Care,Skin,Sun Care,Face Sunscreen,1,
2024,Q4,2,28,28-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Masks & Treatment,Masks,6,
2024,Q4,2,28,28-Feb-24,88018244,Deep Repair Treatment Hair Mask,Korean Essence,Skin,Serums,Serums,20,
2024,Q4,2,28,28-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Toners & Mists,Toners,148,
2024,Q4,2,28,28-Feb-24,THEA0017,Antioxidant Hydro Serum,Korean Essence,Skin,Cleansers,Cleanser,20,
2024,Q4,2,28,28-Feb-24,88018201,Spa Headband,Pure Care,Skin,Cleansers,Cleanser,18,
2024,Q4,2,28,28-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Cleansers,Cleanser,37,
2024,Q4,2,28,28-Feb-24,88018228,SPF 30 PA++ Ultra Matte Sunscreen with Vitamin B3,Pure Care,Skin,Moisturizers,Serums & Essence,4,
2024,Q4,2,28,28-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Cleansers,Face Wash,2,
2024,Q4,2,28,28-Feb-24,THEA0045, Working Women Kit_V2,Korean Essence,Skin,Sun Care,Face Sunscreen,7,
2024,Q4,2,28,28-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Skin,Shop Toners & Mists,Toners & Mists,2,
2024,Q4,2,28,28-Feb-24,88036460,Himalaya Rich Cocoa Butter Body Cream,Korean Essence,Skin,Masks,Sheet Masks,91,
2024,Q4,2,28,28-Feb-24,88018268, Advance Ultra Hydrating Lotion With Shea Butter & Niacinamide,Glow Glisten,Skin,Moisturizers,Serums & Essence,7,
2024,Q4,2,28,28-Feb-24,88018240,Sling Bag,Korean Essence,Skin,Kits & Combos,Combos @ Nykaa,1,
2024,Q4,2,28,28-Feb-24,THEA0083,"Vitamin B5, Oil-Free Moisturizer With Zinc",Glow Glisten,Skin,Cleansers,Face Wash,169,
2024,Q4,2,28,28-Feb-24,THEA0038,Vitamin C body lotion,Korean Essence,Bath & Body,Hands & Feet,Foot Care,9,
2024,Q4,2,28,28-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Makeup,Face,Compact,2,
2024,Q4,2,28,28-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Kits & Combos,Kits & Combos,4,
2024,Q4,2,28,28-Feb-24,88018201,Spa Headband,Pure Care,Skin,Sun Care,Face Sunscreen,3,
2024,Q4,2,28,28-Feb-24,88018275,Men Hydrating Emulsion,Korean Essence,Makeup,Eyes,Eye Brow Enhancers,1,
2024,Q4,2,28,28-Feb-24,88018269,Sun SPF 50 Light Gel,Glow Glisten,Skin,Sun Care,Face Sunscreen,2,
2024,Q4,2,28,28-Feb-24,88018265,Vitamin C Sleeping Mask,Korean Essence,Skin,Sun Care,Face Sunscreen,21,
2024,Q4,2,28,28-Feb-24,88018265,Vitamin C Sleeping Mask,Korean Essence,Makeup,Face,Makeup Remover,36,
2024,Q4,2,29,29-Feb-24,88018280,Collagen Volume Lifting Serum,Korean Essence,Skin,Serums,Serums,1,
2024,Q4,2,29,29-Feb-24,88018212, Glow glisten  Water Essence,Glow Glisten,Skin,Moisturisers,All Purpose Gels/Creams,33,
2024,Q4,2,29,29-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Cleansers,Face Wash,85,
2024,Q4,2,29,29-Feb-24,88018232, 1% Hyaluronic Sunscreen Aqua Gel With Spf 50,Korean Essence,Makeup,Tools & Brushes,Makeup Pouches,5,
2024,Q4,2,29,29-Feb-24,THEA0041,Lava Pore Essence,Korean Essence,Skin,Cleansers,Cleanser,9,
2024,Q4,2,29,29-Feb-24,THEA0012,Radiance Brightening Day Cream,Pure Care,Skin,Masks,Masks & Peels,2,
2024,Q4,2,29,29-Feb-24,THEA0040,Tote bag ,Essential Glow,Skin,Sun Care,Face Sunscreen,3,
2024,Q4,2,29,29-Feb-24,88018217, 5 Step Routine For Oily Skin,Pure Care,Bath & Body,Hands & Feet,Foot Care,1,
2024,Q4,2,29,29-Feb-24,THEA0006,Cold Pressed Oil for Hair & Skin with Coconut,Korean Essence,Skin,Moisturizers,Face Moisturizer & Day Cream,1,
2024,Q4,2,29,29-Feb-24,88018229,Gold Glass Face Oil for Skin Brightening Anti-Ageing,Korean Essence,Skin,Masks,Sheet Masks,45,
